Country,State,Date,Casos,Muertes,popData2020
Europe,Belgium,27/03/2021,3056,28,11522440
Europe,Belgium,26/03/2021,5740,20,11522440
Europe,Belgium,25/03/2021,5623,34,11522440
Europe,Belgium,24/03/2021,5566,27,11522440
Europe,Belgium,23/03/2021,6037,24,11522440
Europe,Belgium,22/03/2021,6285,34,11522440
Europe,Belgium,21/03/2021,1576,24,11522440
Europe,Belgium,20/03/2021,2845,24,11522440
Europe,Belgium,19/03/2021,5182,31,11522440
Europe,Belgium,18/03/2021,5036,26,11522440
Europe,Belgium,17/03/2021,4835,25,11522440
Europe,Belgium,16/03/2021,4599,27,11522440
Europe,Belgium,15/03/2021,5256,25,11522440
Europe,Belgium,14/03/2021,1383,20,11522440
Europe,Belgium,13/03/2021,2174,24,11522440
Europe,Belgium,03/12/2021,3752,20,11522440
Europe,Belgium,03/11/2021,3493,26,11522440
Europe,Belgium,03/10/2021,3387,24,11522440
Europe,Belgium,03/09/2021,3381,23,11522440
Europe,Belgium,03/08/2021,3685,36,11522440
Europe,Belgium,03/07/2021,786,19,11522440
Europe,Belgium,03/06/2021,1510,25,11522440
Europe,Belgium,03/05/2021,2731,33,11522440
Europe,Belgium,03/04/2021,2682,16,11522440
Europe,Belgium,03/03/2021,2752,26,11522440
Europe,Belgium,03/02/2021,2757,25,11522440
Europe,Belgium,03/01/2021,772733,22383,11522440
Europe,Bulgaria,01/07/2022,5525,72,6951482
Europe,Bulgaria,01/06/2022,6766,66,6951482
Europe,Bulgaria,01/05/2022,6252,157,6951482
Europe,Bulgaria,01/04/2022,1918,53,6951482
Europe,Bulgaria,01/03/2022,20863,724,6951482
Europe,Bulgaria,22/12/2021,1883,64,6951482
Europe,Bulgaria,21/12/2021,2001,157,6951482
Europe,Bulgaria,20/12/2021,456,35,6951482
Europe,Bulgaria,19/12/2021,904,33,6951482
Europe,Bulgaria,18/12/2021,1614,81,6951482
Europe,Bulgaria,17/12/2021,1443,86,6951482
Europe,Bulgaria,16/12/2021,1725,83,6951482
Europe,Bulgaria,15/12/2021,2004,76,6951482
Europe,Bulgaria,14/12/2021,1959,152,6951482
Europe,Bulgaria,13/12/2021,532,50,6951482
Europe,Bulgaria,12/12/2021,1073,27,6951482
Europe,Bulgaria,12/11/2021,1719,77,6951482
Europe,Bulgaria,12/10/2021,1827,103,6951482
Europe,Bulgaria,12/09/2021,1652,116,6951482
Europe,Bulgaria,12/08/2021,2299,103,6951482
Europe,Bulgaria,12/07/2021,2426,208,6951482
Europe,Bulgaria,12/06/2021,706,47,6951482
Europe,Bulgaria,12/05/2021,985,36,6951482
Europe,Bulgaria,12/04/2021,2289,113,6951482
Europe,Bulgaria,12/03/2021,2018,114,6951482
Europe,Bulgaria,12/02/2021,2105,89,6951482
Europe,Bulgaria,12/01/2021,2681,128,6951482
Europe,Bulgaria,30/11/2021,3020,224,6951482
Europe,Bulgaria,29/11/2021,728,58,6951482
Europe,Bulgaria,28/11/2021,1218,47,6951482
Europe,Bulgaria,27/11/2021,2488,105,6951482
Europe,Bulgaria,26/11/2021,2370,113,6951482
Europe,Bulgaria,25/11/2021,2569,120,6951482
Europe,Bulgaria,24/11/2021,3233,151,6951482
Europe,Bulgaria,23/11/2021,3462,254,6951482
Europe,Bulgaria,22/11/2021,733,73,6951482
Europe,Bulgaria,21/11/2021,1455,56,6951482
Europe,Bulgaria,20/11/2021,2737,139,6951482
Europe,Bulgaria,19/11/2021,2785,145,6951482
Europe,Bulgaria,18/11/2021,2839,164,6951482
Europe,Bulgaria,17/11/2021,3869,121,6951482
Europe,Bulgaria,16/11/2021,3223,276,6951482
Europe,Bulgaria,15/11/2021,828,88,6951482
Europe,Bulgaria,14/11/2021,1610,66,6951482
Europe,Bulgaria,13/11/2021,3146,175,6951482
Europe,Bulgaria,11/12/2021,3207,196,6951482
Europe,Bulgaria,11/11/2021,3853,199,6951482
Europe,Bulgaria,11/10/2021,4955,147,6951482
Europe,Bulgaria,11/09/2021,5286,334,6951482
Europe,Bulgaria,11/08/2021,1256,69,6951482
Europe,Bulgaria,11/07/2021,2826,65,6951482
Europe,Bulgaria,11/06/2021,4734,185,6951482
Europe,Bulgaria,11/05/2021,4662,166,6951482
Europe,Bulgaria,11/04/2021,4922,135,6951482
Europe,Bulgaria,11/03/2021,5863,145,6951482
Europe,Bulgaria,11/02/2021,6007,310,6951482
Europe,Bulgaria,11/01/2021,1457,81,6951482
Europe,Bulgaria,31/10/2021,2836,46,6951482
Europe,Bulgaria,30/10/2021,5256,154,6951482
Europe,Bulgaria,29/10/2021,5178,124,6951482
Europe,Bulgaria,28/10/2021,5643,154,6951482
Europe,Bulgaria,27/10/2021,6816,124,6951482
Europe,Bulgaria,26/10/2021,5863,243,6951482
Europe,Bulgaria,25/10/2021,1370,40,6951482
Europe,Bulgaria,24/10/2021,3354,58,6951482
Europe,Bulgaria,23/10/2021,4826,136,6951482
Europe,Bulgaria,22/10/2021,4816,120,6951482
Europe,Bulgaria,21/10/2021,4522,107,6951482
Europe,Bulgaria,20/10/2021,4957,124,6951482
Europe,Bulgaria,19/10/2021,4979,214,6951482
Europe,Bulgaria,18/10/2021,1000,43,6951482
Europe,Bulgaria,17/10/2021,1867,43,6951482
Europe,Bulgaria,16/10/2021,3440,86,6951482
Europe,Bulgaria,15/10/2021,3183,98,6951482
Europe,Bulgaria,14/10/2021,3327,98,6951482
Europe,Bulgaria,13/10/2021,3469,93,6951482
Europe,Bulgaria,10/12/2021,3471,157,6951482
Europe,Bulgaria,10/11/2021,621,40,6951482
Europe,Bulgaria,10/10/2021,1246,30,6951482
Europe,Bulgaria,10/09/2021,2485,81,6951482
Europe,Bulgaria,10/08/2021,2302,94,6951482
Europe,Bulgaria,10/07/2021,2542,91,6951482
Europe,Bulgaria,10/06/2021,2866,104,6951482
Europe,Bulgaria,10/05/2021,2806,178,6951482
Europe,Bulgaria,10/04/2021,513,43,6951482
Europe,Bulgaria,10/03/2021,1228,26,6951482
Europe,Bulgaria,10/02/2021,2091,87,6951482
Europe,Bulgaria,10/01/2021,2050,70,6951482
Europe,Bulgaria,30/09/2021,2142,87,6951482
Europe,Bulgaria,29/09/2021,2573,87,6951482
Europe,Bulgaria,28/09/2021,2536,149,6951482
Europe,Bulgaria,27/09/2021,496,40,6951482
Europe,Bulgaria,26/09/2021,1038,26,6951482
Europe,Bulgaria,25/09/2021,1904,73,6951482
Europe,Bulgaria,24/09/2021,1835,99,6951482
Europe,Bulgaria,23/09/2021,850,27,6951482
Europe,Bulgaria,22/09/2021,2192,58,6951482
Europe,Bulgaria,21/09/2021,2360,138,6951482
Europe,Bulgaria,20/09/2021,458,43,6951482
Europe,Bulgaria,19/09/2021,951,30,6951482
Europe,Bulgaria,18/09/2021,1892,79,6951482
Europe,Bulgaria,17/09/2021,1724,67,6951482
Europe,Bulgaria,16/09/2021,1862,65,6951482
Europe,Bulgaria,15/09/2021,2029,83,6951482
Europe,Bulgaria,14/09/2021,1998,139,6951482
Europe,Bulgaria,13/09/2021,437,53,6951482
Europe,Bulgaria,09/12/2021,909,10,6951482
Europe,Bulgaria,09/11/2021,1626,72,6951482
Europe,Bulgaria,09/10/2021,1629,52,6951482
Europe,Bulgaria,09/09/2021,1956,65,6951482
Europe,Bulgaria,09/08/2021,2005,121,6951482
Europe,Bulgaria,09/07/2021,677,34,6951482
Europe,Bulgaria,09/06/2021,488,32,6951482
Europe,Bulgaria,09/05/2021,854,32,6951482
Europe,Bulgaria,09/04/2021,1640,50,6951482
Europe,Bulgaria,09/03/2021,1564,51,6951482
Europe,Bulgaria,09/02/2021,1745,54,6951482
Europe,Bulgaria,09/01/2021,2053,156,6951482
Europe,Bulgaria,31/08/2021,2090,9,6951482
Europe,Bulgaria,30/08/2021,451,26,6951482
Europe,Bulgaria,29/08/2021,1004,15,6951482
Europe,Bulgaria,28/08/2021,1713,43,6951482
Europe,Bulgaria,27/08/2021,1733,34,6951482
Europe,Bulgaria,26/08/2021,1601,48,6951482
Europe,Bulgaria,25/08/2021,1911,33,6951482
Europe,Bulgaria,24/08/2021,1891,57,6951482
Europe,Bulgaria,23/08/2021,384,8,6951482
Europe,Bulgaria,22/08/2021,845,8,6951482
Europe,Bulgaria,21/08/2021,1368,21,6951482
Europe,Bulgaria,20/08/2021,1371,27,6951482
Europe,Bulgaria,19/08/2021,1387,16,6951482
Europe,Bulgaria,18/08/2021,1405,19,6951482
Europe,Bulgaria,17/08/2021,1301,32,6951482
Europe,Bulgaria,16/08/2021,272,5,6951482
Europe,Bulgaria,15/08/2021,623,7,6951482
Europe,Bulgaria,14/08/2021,1047,11,6951482
Europe,Bulgaria,13/08/2021,882,15,6951482
Europe,Bulgaria,08/12/2021,782,18,6951482
Europe,Bulgaria,08/11/2021,805,10,6951482
Europe,Bulgaria,08/10/2021,774,23,6951482
Europe,Bulgaria,08/09/2021,176,3,6951482
Europe,Bulgaria,08/08/2021,392,1,6951482
Europe,Bulgaria,08/07/2021,549,8,6951482
Europe,Bulgaria,08/06/2021,500,14,6951482
Europe,Bulgaria,08/05/2021,429,4,6951482
Europe,Bulgaria,08/04/2021,462,3,6951482
Europe,Bulgaria,08/03/2021,393,7,6951482
Europe,Bulgaria,08/02/2021,94,2,6951482
Europe,Bulgaria,08/01/2021,182,2,6951482
Europe,Bulgaria,31/07/2021,346,3,6951482
Europe,Bulgaria,30/07/2021,231,3,6951482
Europe,Bulgaria,29/07/2021,216,2,6951482
Europe,Bulgaria,28/07/2021,200,4,6951482
Europe,Bulgaria,27/07/2021,193,5,6951482
Europe,Bulgaria,26/07/2021,57,1,6951482
Europe,Bulgaria,25/07/2021,54,0,6951482
Europe,Bulgaria,24/07/2021,135,4,6951482
Europe,Bulgaria,23/07/2021,121,2,6951482
Europe,Bulgaria,22/07/2021,96,3,6951482
Europe,Bulgaria,21/07/2021,145,7,6951482
Europe,Bulgaria,20/07/2021,113,3,6951482
Europe,Bulgaria,19/07/2021,35,5,6951482
Europe,Bulgaria,18/07/2021,57,0,6951482
Europe,Bulgaria,17/07/2021,76,6,6951482
Europe,Bulgaria,16/07/2021,94,5,6951482
Europe,Bulgaria,15/07/2021,84,4,6951482
Europe,Bulgaria,14/07/2021,74,10,6951482
Europe,Bulgaria,13/07/2021,83,4,6951482
Europe,Bulgaria,07/12/2021,16,0,6951482
Europe,Bulgaria,07/11/2021,32,2,6951482
Europe,Bulgaria,07/10/2021,61,4,6951482
Europe,Bulgaria,07/09/2021,55,5,6951482
Europe,Bulgaria,07/08/2021,60,2,6951482
Europe,Bulgaria,07/07/2021,87,2,6951482
Europe,Bulgaria,07/06/2021,98,41,6951482
Europe,Bulgaria,07/05/2021,19,0,6951482
Europe,Bulgaria,07/04/2021,51,1,6951482
Europe,Bulgaria,07/03/2021,81,16,6951482
Europe,Bulgaria,07/02/2021,73,6,6951482
Europe,Bulgaria,07/01/2021,78,12,6951482
Europe,Bulgaria,30/06/2021,105,9,6951482
Europe,Bulgaria,29/06/2021,115,13,6951482
Europe,Bulgaria,28/06/2021,16,0,6951482
Europe,Bulgaria,27/06/2021,28,1,6951482
Europe,Bulgaria,26/06/2021,86,4,6951482
Europe,Bulgaria,25/06/2021,62,9,6951482
Europe,Bulgaria,24/06/2021,93,5,6951482
Europe,Bulgaria,23/06/2021,94,8,6951482
Europe,Bulgaria,22/06/2021,120,10,6951482
Europe,Bulgaria,21/06/2021,27,1,6951482
Europe,Bulgaria,20/06/2021,41,2,6951482
Europe,Bulgaria,19/06/2021,105,7,6951482
Europe,Bulgaria,18/06/2021,110,23,6951482
Europe,Bulgaria,17/06/2021,95,25,6951482
Europe,Bulgaria,16/06/2021,161,17,6951482
Europe,Bulgaria,15/06/2021,157,15,6951482
Europe,Bulgaria,14/06/2021,42,2,6951482
Europe,Bulgaria,13/06/2021,81,5,6951482
Europe,Bulgaria,06/12/2021,123,6,6951482
Europe,Bulgaria,06/11/2021,100,15,6951482
Europe,Bulgaria,06/10/2021,131,12,6951482
Europe,Bulgaria,06/09/2021,178,6,6951482
Europe,Bulgaria,06/08/2021,208,34,6951482
Europe,Bulgaria,06/07/2021,47,7,6951482
Europe,Bulgaria,06/06/2021,89,3,6951482
Europe,Bulgaria,06/05/2021,157,18,6951482
Europe,Bulgaria,06/04/2021,170,45,6951482
Europe,Bulgaria,06/03/2021,197,21,6951482
Europe,Bulgaria,06/02/2021,236,26,6951482
Europe,Bulgaria,06/01/2021,303,38,6951482
Europe,Bulgaria,31/05/2021,53,5,6951482
Europe,Bulgaria,30/05/2021,115,5,6951482
Europe,Bulgaria,29/05/2021,287,15,6951482
Europe,Bulgaria,28/05/2021,293,20,6951482
Europe,Bulgaria,27/05/2021,393,36,6951482
Europe,Bulgaria,26/05/2021,406,68,6951482
Europe,Bulgaria,25/05/2021,81,17,6951482
Europe,Bulgaria,24/05/2021,81,9,6951482
Europe,Bulgaria,23/05/2021,148,13,6951482
Europe,Bulgaria,22/05/2021,362,27,6951482
Europe,Bulgaria,21/05/2021,368,31,6951482
Europe,Bulgaria,20/05/2021,361,37,6951482
Europe,Bulgaria,19/05/2021,457,36,6951482
Europe,Bulgaria,18/05/2021,677,84,6951482
Europe,Bulgaria,17/05/2021,151,9,6951482
Europe,Bulgaria,16/05/2021,203,7,6951482
Europe,Bulgaria,15/05/2021,518,49,6951482
Europe,Bulgaria,14/05/2021,506,44,6951482
Europe,Bulgaria,13/05/2021,657,46,6951482
Europe,Bulgaria,05/12/2021,877,59,6951482
Europe,Bulgaria,05/11/2021,1078,116,6951482
Europe,Bulgaria,05/10/2021,241,27,6951482
Europe,Bulgaria,05/09/2021,466,16,6951482
Europe,Bulgaria,05/08/2021,1123,86,6951482
Europe,Bulgaria,05/07/2021,545,27,6951482
Europe,Bulgaria,05/06/2021,1635,164,6951482
Europe,Bulgaria,05/05/2021,367,61,6951482
Europe,Bulgaria,05/04/2021,631,56,6951482
Europe,Bulgaria,05/03/2021,348,48,6951482
Europe,Bulgaria,05/02/2021,466,45,6951482
Europe,Bulgaria,05/01/2021,652,31,6951482
Europe,Bulgaria,30/04/2021,1237,90,6951482
Europe,Bulgaria,29/04/2021,1382,96,6951482
Europe,Bulgaria,28/04/2021,1850,81,6951482
Europe,Bulgaria,27/04/2021,1759,194,6951482
Europe,Bulgaria,26/04/2021,400,48,6951482
Europe,Bulgaria,25/04/2021,798,33,6951482
Europe,Bulgaria,24/04/2021,1708,105,6951482
Europe,Bulgaria,23/04/2021,1681,103,6951482
Europe,Bulgaria,22/04/2021,2002,100,6951482
Europe,Bulgaria,21/04/2021,2096,106,6951482
Europe,Bulgaria,20/04/2021,2434,217,6951482
Europe,Bulgaria,19/04/2021,418,57,6951482
Europe,Bulgaria,18/04/2021,1076,38,6951482
Europe,Bulgaria,17/04/2021,2126,121,6951482
Europe,Bulgaria,16/04/2021,2185,108,6951482
Europe,Bulgaria,15/04/2021,2517,125,6951482
Europe,Bulgaria,14/04/2021,2944,127,6951482
Europe,Bulgaria,13/04/2021,3122,201,6951482
Europe,Bulgaria,04/12/2021,462,67,6951482
Europe,Bulgaria,04/11/2021,1352,43,6951482
Europe,Bulgaria,04/10/2021,2803,138,6951482
Europe,Bulgaria,04/09/2021,2957,136,6951482
Europe,Bulgaria,04/08/2021,3556,116,6951482
Europe,Bulgaria,04/07/2021,4004,132,6951482
Europe,Bulgaria,04/06/2021,3860,197,6951482
Europe,Bulgaria,04/05/2021,740,82,6951482
Europe,Bulgaria,04/04/2021,1919,69,6951482
Europe,Bulgaria,04/03/2021,4013,125,6951482
Europe,Bulgaria,04/02/2021,3694,116,6951482
Europe,Bulgaria,04/01/2021,4207,129,6951482
Europe,Bulgaria,31/03/2021,5176,155,6951482
Europe,Bulgaria,30/03/2021,4497,203,6951482
Europe,Bulgaria,29/03/2021,983,60,6951482
Europe,Bulgaria,28/03/2021,2537,49,6951482
Europe,Bulgaria,27/03/2021,4129,89,6951482
Europe,Bulgaria,26/03/2021,3988,99,6951482
Europe,Bulgaria,25/03/2021,4375,106,6951482
Europe,Bulgaria,24/03/2021,4851,119,6951482
Europe,Bulgaria,23/03/2021,4467,169,6951482
Europe,Bulgaria,22/03/2021,943,53,6951482
Europe,Bulgaria,21/03/2021,2541,34,6951482
Europe,Bulgaria,20/03/2021,4162,115,6951482
Europe,Bulgaria,19/03/2021,4008,102,6951482
Europe,Bulgaria,18/03/2021,4201,136,6951482
Europe,Bulgaria,17/03/2021,4374,107,6951482
Europe,Bulgaria,16/03/2021,4637,187,6951482
Europe,Bulgaria,15/03/2021,679,51,6951482
Europe,Bulgaria,14/03/2021,2019,38,6951482
Europe,Bulgaria,13/03/2021,3159,102,6951482
Europe,Bulgaria,03/12/2021,3121,95,6951482
Europe,Bulgaria,03/11/2021,2774,97,6951482
Europe,Bulgaria,03/10/2021,3502,138,6951482
Europe,Bulgaria,03/09/2021,2995,150,6951482
Europe,Bulgaria,03/08/2021,497,21,6951482
Europe,Bulgaria,03/07/2021,1426,22,6951482
Europe,Bulgaria,03/06/2021,3004,65,6951482
Europe,Bulgaria,03/05/2021,2198,93,6951482
Europe,Bulgaria,03/04/2021,1154,22,6951482
Europe,Bulgaria,03/03/2021,2403,83,6951482
Europe,Bulgaria,03/02/2021,2588,117,6951482
Europe,Bulgaria,03/01/2021,247038,10191,6951482
Europe,Croatia,01/07/2022,9058,33,4058165
Europe,Croatia,01/06/2022,8587,32,4058165
Europe,Croatia,01/05/2022,5845,46,4058165
Europe,Croatia,01/04/2022,1103,44,4058165
Europe,Croatia,01/03/2022,42418,519,4058165
Europe,Croatia,22/12/2021,2803,47,4058165
Europe,Croatia,21/12/2021,367,62,4058165
Europe,Croatia,20/12/2021,1936,51,4058165
Europe,Croatia,19/12/2021,3487,51,4058165
Europe,Croatia,18/12/2021,3778,54,4058165
Europe,Croatia,17/12/2021,3765,46,4058165
Europe,Croatia,16/12/2021,4671,57,4058165
Europe,Croatia,15/12/2021,3071,56,4058165
Europe,Croatia,14/12/2021,453,47,4058165
Europe,Croatia,13/12/2021,2339,45,4058165
Europe,Croatia,12/12/2021,3860,58,4058165
Europe,Croatia,12/11/2021,3797,71,4058165
Europe,Croatia,12/10/2021,4428,62,4058165
Europe,Croatia,12/09/2021,4751,54,4058165
Europe,Croatia,12/08/2021,3262,60,4058165
Europe,Croatia,12/07/2021,728,51,4058165
Europe,Croatia,12/06/2021,2796,68,4058165
Europe,Croatia,12/05/2021,4465,54,4058165
Europe,Croatia,12/04/2021,4521,53,4058165
Europe,Croatia,12/03/2021,5341,76,4058165
Europe,Croatia,12/02/2021,5709,68,4058165
Europe,Croatia,12/01/2021,3858,73,4058165
Europe,Croatia,30/11/2021,1031,67,4058165
Europe,Croatia,29/11/2021,3339,64,4058165
Europe,Croatia,28/11/2021,5502,51,4058165
Europe,Croatia,27/11/2021,5460,75,4058165
Europe,Croatia,26/11/2021,6246,64,4058165
Europe,Croatia,25/11/2021,6136,67,4058165
Europe,Croatia,24/11/2021,4926,62,4058165
Europe,Croatia,23/11/2021,1327,73,4058165
Europe,Croatia,22/11/2021,4262,60,4058165
Europe,Croatia,21/11/2021,5614,65,4058165
Europe,Croatia,20/11/2021,2234,65,4058165
Europe,Croatia,19/11/2021,7270,63,4058165
Europe,Croatia,18/11/2021,6670,64,4058165
Europe,Croatia,17/11/2021,4443,50,4058165
Europe,Croatia,16/11/2021,1135,55,4058165
Europe,Croatia,15/11/2021,4151,41,4058165
Europe,Croatia,14/11/2021,6315,66,4058165
Europe,Croatia,13/11/2021,6449,53,4058165
Europe,Croatia,11/12/2021,6987,66,4058165
Europe,Croatia,11/11/2021,7315,50,4058165
Europe,Croatia,11/10/2021,4966,59,4058165
Europe,Croatia,11/09/2021,1242,46,4058165
Europe,Croatia,11/08/2021,4159,50,4058165
Europe,Croatia,11/07/2021,7094,50,4058165
Europe,Croatia,11/06/2021,6932,36,4058165
Europe,Croatia,11/05/2021,6310,32,4058165
Europe,Croatia,11/04/2021,4573,41,4058165
Europe,Croatia,11/03/2021,785,40,4058165
Europe,Croatia,11/02/2021,1126,31,4058165
Europe,Croatia,11/01/2021,3319,22,4058165
Europe,Croatia,31/10/2021,4547,30,4058165
Europe,Croatia,30/10/2021,4392,26,4058165
Europe,Croatia,29/10/2021,4154,26,4058165
Europe,Croatia,28/10/2021,4571,26,4058165
Europe,Croatia,27/10/2021,3360,30,4058165
Europe,Croatia,26/10/2021,680,22,4058165
Europe,Croatia,25/10/2021,2293,28,4058165
Europe,Croatia,24/10/2021,3585,25,4058165
Europe,Croatia,23/10/2021,3258,17,4058165
Europe,Croatia,22/10/2021,3053,17,4058165
Europe,Croatia,21/10/2021,3162,23,4058165
Europe,Croatia,20/10/2021,1741,21,4058165
Europe,Croatia,19/10/2021,319,11,4058165
Europe,Croatia,18/10/2021,1301,19,4058165
Europe,Croatia,17/10/2021,1947,15,4058165
Europe,Croatia,16/10/2021,1758,15,4058165
Europe,Croatia,15/10/2021,1851,18,4058165
Europe,Croatia,14/10/2021,2022,27,4058165
Europe,Croatia,13/10/2021,1007,24,4058165
Europe,Croatia,10/12/2021,170,6,4058165
Europe,Croatia,10/11/2021,908,9,4058165
Europe,Croatia,10/10/2021,1594,11,4058165
Europe,Croatia,10/09/2021,1691,22,4058165
Europe,Croatia,10/08/2021,1748,8,4058165
Europe,Croatia,10/07/2021,1925,18,4058165
Europe,Croatia,10/06/2021,1074,19,4058165
Europe,Croatia,10/05/2021,219,7,4058165
Europe,Croatia,10/04/2021,944,14,4058165
Europe,Croatia,10/03/2021,1448,14,4058165
Europe,Croatia,10/02/2021,1517,10,4058165
Europe,Croatia,10/01/2021,1710,12,4058165
Europe,Croatia,30/09/2021,1911,14,4058165
Europe,Croatia,29/09/2021,1061,8,4058165
Europe,Croatia,28/09/2021,217,11,4058165
Europe,Croatia,27/09/2021,837,15,4058165
Europe,Croatia,26/09/2021,1293,14,4058165
Europe,Croatia,25/09/2021,1291,12,4058165
Europe,Croatia,24/09/2021,1373,15,4058165
Europe,Croatia,23/09/2021,1812,13,4058165
Europe,Croatia,22/09/2021,1037,12,4058165
Europe,Croatia,21/09/2021,264,14,4058165
Europe,Croatia,20/09/2021,875,7,4058165
Europe,Croatia,19/09/2021,1455,12,4058165
Europe,Croatia,18/09/2021,1394,9,4058165
Europe,Croatia,17/09/2021,1369,9,4058165
Europe,Croatia,16/09/2021,1835,7,4058165
Europe,Croatia,15/09/2021,974,9,4058165
Europe,Croatia,14/09/2021,167,7,4058165
Europe,Croatia,13/09/2021,807,13,4058165
Europe,Croatia,09/12/2021,1162,14,4058165
Europe,Croatia,09/11/2021,1042,8,4058165
Europe,Croatia,09/10/2021,941,10,4058165
Europe,Croatia,09/09/2021,1237,10,4058165
Europe,Croatia,09/08/2021,704,10,4058165
Europe,Croatia,09/07/2021,184,5,4058165
Europe,Croatia,09/06/2021,539,8,4058165
Europe,Croatia,09/05/2021,882,7,4058165
Europe,Croatia,09/04/2021,816,6,4058165
Europe,Croatia,09/03/2021,798,11,4058165
Europe,Croatia,09/02/2021,805,4,4058165
Europe,Croatia,09/01/2021,668,3,4058165
Europe,Croatia,31/08/2021,139,6,4058165
Europe,Croatia,30/08/2021,377,1,4058165
Europe,Croatia,29/08/2021,595,6,4058165
Europe,Croatia,28/08/2021,596,2,4058165
Europe,Croatia,27/08/2021,638,6,4058165
Europe,Croatia,26/08/2021,677,4,4058165
Europe,Croatia,25/08/2021,470,3,4058165
Europe,Croatia,24/08/2021,73,2,4058165
Europe,Croatia,23/08/2021,373,3,4058165
Europe,Croatia,22/08/2021,505,3,4058165
Europe,Croatia,21/08/2021,468,1,4058165
Europe,Croatia,20/08/2021,486,3,4058165
Europe,Croatia,19/08/2021,524,3,4058165
Europe,Croatia,18/08/2021,341,3,4058165
Europe,Croatia,17/08/2021,46,2,4058165
Europe,Croatia,16/08/2021,298,1,4058165
Europe,Croatia,15/08/2021,367,2,4058165
Europe,Croatia,14/08/2021,308,2,4058165
Europe,Croatia,13/08/2021,333,3,4058165
Europe,Croatia,08/12/2021,381,0,4058165
Europe,Croatia,08/11/2021,246,2,4058165
Europe,Croatia,08/10/2021,44,1,4058165
